seed,result,tides_completed,final_weave,max_weave,invaders_killed,natives_killed,heart_damage_events,peak_corruption,total_corruption_at_end,total_presence_at_end,sacrifices,total_fear_generated,export_string
52,Clean,6,20,20,23,0,0,0,0,10,0,55,"SEED:52|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_006:-|3:SelectTarget:-:A1|4:PlayBottom:root_009:-|5:SelectTarget:-:A1|6:PlayTop:root_019:-|7:PlayTop:root_025:-|8:SelectTarget:-:A2|9:PlayBottom:root_014:-|10:PlayTop:root_008:-|11:PlayTop:root_004:-|12:PlayBottom:root_005:-|13:SelectTarget:-:I1|14:Rest:-:A1|15:PlayTop:root_004:-|16:PlayTop:root_001:-|17:SelectTarget:-:A1|18:PlayBottom:root_006:-|19:SelectTarget:-:A2|20:PlayTop:root_014:-|21:PlayTop:root_019:-|22:PlayBottom:root_008:-|23:PlayTop:root_025:-|24:SelectTarget:-:M1|25:PlayTop:root_005:-|26:PlayBottom:root_009:-|27:SelectTarget:-:A1|28:PlayTop:root_003:-|29:PlayTop:root_007:-|30:SkipPhase:-:-|31:PlayTop:root_002:-|32:SkipPhase:-:-"
53,Clean,6,13,20,23,4,2,6,0,8,0,73,"SEED:53|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_002:-|3:SelectTarget:-:A1|4:PlayBottom:root_005:-|5:SelectTarget:-:A1|6:PlayTop:root_019:-|7:PlayTop:root_008:-|8:PlayBottom:root_004:-|9:PlayTop:root_014:-|10:PlayTop:root_007:-|11:PlayBottom:root_006:-|12:SelectTarget:-:A1|13:Rest:-:A1|14:PlayTop:root_025:-|15:SelectTarget:-:M2|16:PlayTop:root_001:-|17:SelectTarget:-:M2|18:PlayBottom:root_008:-|19:PlayTop:root_019:-|20:PlayTop:root_004:-|21:PlayBottom:root_009:-|22:SelectTarget:-:M2|23:PlayTop:root_005:-|24:PlayTop:root_014:-|25:PlayBottom:root_006:-|26:SelectTarget:-:A2|27:PlayTop:root_003:-|28:PlayTop:root_007:-|29:SkipPhase:-:-|30:PlayTop:root_002:-|31:SkipPhase:-:-"
54,Clean,6,20,20,23,0,0,6,0,9,0,42,"SEED:54|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_019:-|3:PlayBottom:root_005:-|4:SelectTarget:-:A2|5:PlayTop:root_008:-|6:PlayTop:root_025:-|7:SelectTarget:-:A3|8:PlayBottom:root_009:-|9:SelectTarget:-:A2|10:PlayTop:root_004:-|11:PlayTop:root_014:-|12:PlayBottom:root_001:-|13:SelectTarget:-:A3|14:Rest:-:A1|15:PlayTop:root_003:-|16:PlayTop:root_007:-|17:PlayBottom:root_002:-|18:SelectTarget:-:A2|19:PlayTop:root_004:-|20:PlayTop:root_019:-|21:PlayBottom:root_025:-|22:SelectTarget:-:M1|23:PlayTop:root_005:-|24:PlayTop:root_014:-|25:PlayBottom:root_006:-|26:SelectTarget:-:A3|27:PlayTop:root_008:-|28:PlayTop:root_001:-|29:SkipPhase:-:-|30:PlayTop:root_009:-|31:SkipPhase:-:-"
55,Weathered,6,20,20,21,0,0,0,0,11,0,53,"SEED:55|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_014:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_005:-|6:PlayTop:root_004:-|7:PlayBottom:root_008:-|8:PlayTop:root_019:-|9:PlayTop:root_003:-|10:PlayBottom:root_009:-|11:SelectTarget:-:I1|12:Rest:-:A1|13:PlayTop:root_025:-|14:SelectTarget:-:A1|15:PlayTop:root_005:-|16:PlayBottom:root_002:-|17:SelectTarget:-:A2|18:PlayTop:root_014:-|19:PlayTop:root_001:-|20:SelectTarget:-:A1|21:PlayBottom:root_006:-|22:SelectTarget:-:A3|23:PlayTop:root_004:-|24:PlayTop:root_019:-|25:PlayBottom:root_007:-|26:PlayTop:root_003:-|27:SkipPhase:-:-|28:SkipPhase:-:-"
56,Clean,6,20,20,23,0,0,0,0,11,0,45,"SEED:56|0:PlayTop:root_019:-|1:PlayTop:root_005:-|2:PlayBottom:root_025:-|3:SelectTarget:-:A1|4:PlayTop:root_006:-|5:SelectTarget:-:A1|6:PlayTop:root_004:-|7:PlayBottom:root_014:-|8:PlayTop:root_008:-|9:PlayTop:root_003:-|10:PlayBottom:root_009:-|11:SelectTarget:-:I1|12:Rest:-:A1|13:PlayTop:root_004:-|14:PlayTop:root_025:-|15:SelectTarget:-:A2|16:PlayBottom:root_002:-|17:SelectTarget:-:A2|18:PlayTop:root_008:-|19:PlayTop:root_019:-|20:PlayBottom:root_006:-|21:SelectTarget:-:A3|22:PlayTop:root_005:-|23:PlayTop:root_007:-|24:PlayBottom:root_009:-|25:SelectTarget:-:A1|26:PlayTop:root_014:-|27:PlayTop:root_001:-|28:SkipPhase:-:-|29:PlayTop:root_003:-|30:SkipPhase:-:-"
57,Clean,6,20,20,23,0,1,6,0,9,0,41,"SEED:57|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_019:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A2|5:PlayTop:root_008:-|6:PlayTop:root_007:-|7:PlayBottom:root_009:-|8:SelectTarget:-:A3|9:PlayTop:root_005:-|10:PlayTop:root_004:-|11:PlayBottom:root_014:-|12:Rest:-:A1|13:PlayTop:root_005:-|14:PlayTop:root_003:-|15:PlayBottom:root_002:-|16:SelectTarget:-:A2|17:PlayTop:root_019:-|18:PlayTop:root_008:-|19:PlayBottom:root_009:-|20:SelectTarget:-:I1|21:PlayTop:root_004:-|22:PlayTop:root_025:-|23:SelectTarget:-:A1|24:PlayBottom:root_006:-|25:SelectTarget:-:A3|26:PlayTop:root_014:-|27:PlayTop:root_001:-|28:SkipPhase:-:-|29:PlayTop:root_007:-|30:SkipPhase:-:-"
58,Clean,6,20,20,23,0,0,8,0,10,0,47,"SEED:58|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_004:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_014:-|6:PlayTop:root_001:-|7:SelectTarget:-:A1|8:PlayBottom:root_002:-|9:SelectTarget:-:A3|10:PlayTop:root_019:-|11:PlayTop:root_008:-|12:PlayBottom:root_003:-|13:Rest:-:A1|14:PlayTop:root_005:-|15:PlayTop:root_025:-|16:SelectTarget:-:M2|17:PlayBottom:root_009:-|18:SelectTarget:-:A3|19:PlayTop:root_008:-|20:PlayTop:root_019:-|21:PlayBottom:root_006:-|22:SelectTarget:-:A2|23:PlayTop:root_004:-|24:PlayTop:root_014:-|25:PlayBottom:root_002:-|26:SelectTarget:-:A3|27:PlayTop:root_007:-|28:PlayTop:root_001:-|29:SkipPhase:-:-|30:PlayTop:root_003:-|31:SkipPhase:-:-"
59,Clean,6,18,20,23,4,1,6,0,10,0,50,"SEED:59|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_019:-|3:PlayBottom:root_014:-|4:PlayTop:root_008:-|5:PlayTop:root_025:-|6:SelectTarget:-:A1|7:PlayBottom:root_007:-|8:PlayTop:root_005:-|9:PlayTop:root_004:-|10:PlayBottom:root_009:-|11:SelectTarget:-:I1|12:Rest:-:A1|13:PlayTop:root_001:-|14:SelectTarget:-:A2|15:PlayTop:root_014:-|16:PlayBottom:root_006:-|17:SelectTarget:-:A2|18:PlayTop:root_004:-|19:PlayTop:root_025:-|20:SelectTarget:-:M1|21:PlayBottom:root_003:-|22:PlayTop:root_005:-|23:PlayTop:root_019:-|24:PlayBottom:root_002:-|25:SelectTarget:-:A3|26:PlayTop:root_008:-|27:PlayTop:root_009:-|28:SkipPhase:-:-|29:PlayTop:root_007:-|30:SkipPhase:-:-"
60,Clean,6,20,20,23,0,0,0,0,11,0,41,"SEED:60|0:PlayTop:root_005:-|1:PlayTop:root_008:-|2:PlayBottom:root_004:-|3:PlayTop:root_025:-|4:SelectTarget:-:A2|5:PlayTop:root_014:-|6:PlayBottom:root_001:-|7:SelectTarget:-:A1|8:PlayTop:root_002:-|9:SelectTarget:-:A1|10:PlayTop:root_019:-|11:PlayBottom:root_009:-|12:SelectTarget:-:I1|13:Rest:-:A1|14:PlayTop:root_019:-|15:PlayTop:root_014:-|16:PlayBottom:root_006:-|17:SelectTarget:-:M2|18:PlayTop:root_005:-|19:PlayTop:root_003:-|20:PlayBottom:root_007:-|21:PlayTop:root_002:-|22:SelectTarget:-:A2|23:PlayTop:root_008:-|24:PlayBottom:root_009:-|25:SelectTarget:-:A1|26:PlayTop:root_025:-|27:PlayTop:root_004:-|28:SkipPhase:-:-|29:PlayTop:root_001:-|30:SkipPhase:-:-"
61,Clean,6,20,20,23,0,0,0,0,9,0,48,"SEED:61|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_009:-|3:SelectTarget:-:A1|4:PlayBottom:root_005:-|5:SelectTarget:-:A1|6:PlayTop:root_008:-|7:PlayTop:root_019:-|8:PlayBottom:root_002:-|9:SelectTarget:-:M2|10:PlayTop:root_004:-|11:PlayTop:root_025:-|12:SelectTarget:-:A2|13:PlayBottom:root_007:-|14:Rest:-:A1|15:PlayTop:root_005:-|16:PlayTop:root_025:-|17:SelectTarget:-:I1|18:PlayBottom:root_014:-|19:PlayTop:root_019:-|20:PlayTop:root_001:-|21:SelectTarget:-:A1|22:PlayBottom:root_003:-|23:PlayTop:root_008:-|24:PlayTop:root_006:-|25:SelectTarget:-:A2|26:PlayBottom:root_009:-|27:SelectTarget:-:A1|28:PlayTop:root_004:-|29:PlayTop:root_007:-|30:SkipPhase:-:-|31:PlayTop:root_002:-|32:SkipPhase:-:-"
62,Weathered,6,12,20,22,4,3,6,0,11,0,50,"SEED:62|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_019:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_008:-|6:PlayTop:root_005:-|7:PlayBottom:root_006:-|8:SelectTarget:-:A3|9:PlayTop:root_014:-|10:PlayTop:root_001:-|11:SelectTarget:-:A1|12:PlayBottom:root_009:-|13:SelectTarget:-:I1|14:Rest:-:A1|15:PlayTop:root_004:-|16:PlayTop:root_008:-|17:PlayBottom:root_002:-|18:SelectTarget:-:A2|19:PlayTop:root_005:-|20:PlayTop:root_025:-|21:SelectTarget:-:A1|22:PlayBottom:root_014:-|23:PlayTop:root_019:-|24:PlayTop:root_003:-|25:PlayBottom:root_009:-|26:SelectTarget:-:A1|27:PlayTop:root_007:-|28:PlayTop:root_001:-|29:SkipPhase:-:-|30:PlayTop:root_006:-|31:SkipPhase:-:-"
63,Weathered,6,18,20,22,0,1,8,0,9,0,44,"SEED:63|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_006:-|3:SelectTarget:-:A1|4:PlayBottom:root_004:-|5:PlayTop:root_008:-|6:PlayTop:root_005:-|7:PlayBottom:root_025:-|8:SelectTarget:-:A1|9:PlayTop:root_019:-|10:PlayTop:root_014:-|11:PlayBottom:root_001:-|12:SelectTarget:-:A3|13:Rest:-:A1|14:PlayTop:root_004:-|15:PlayTop:root_002:-|16:SelectTarget:-:A2|17:PlayBottom:root_009:-|18:SelectTarget:-:A1|19:PlayTop:root_019:-|20:PlayTop:root_014:-|21:PlayBottom:root_003:-|22:PlayTop:root_005:-|23:PlayTop:root_007:-|24:PlayBottom:root_006:-|25:SelectTarget:-:A3|26:PlayTop:root_008:-|27:PlayTop:root_025:-|28:SkipPhase:-:-|29:PlayTop:root_001:-|30:SkipPhase:-:-"
64,Clean,6,20,20,23,0,0,0,0,8,0,51,"SEED:64|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_006:-|3:SelectTarget:-:A1|4:PlayBottom:root_007:-|5:PlayTop:root_019:-|6:PlayTop:root_004:-|7:PlayBottom:root_014:-|8:PlayTop:root_005:-|9:PlayTop:root_008:-|10:PlayBottom:root_025:-|11:SelectTarget:-:I1|12:Rest:-:A1|13:PlayTop:root_004:-|14:PlayTop:root_001:-|15:SelectTarget:-:A1|16:PlayBottom:root_009:-|17:SelectTarget:-:A1|18:PlayTop:root_014:-|19:PlayTop:root_003:-|20:PlayBottom:root_007:-|21:PlayTop:root_008:-|22:PlayTop:root_019:-|23:PlayBottom:root_025:-|24:SelectTarget:-:A1|25:PlayTop:root_005:-|26:PlayTop:root_002:-|27:SkipPhase:-:-|28:PlayTop:root_006:-|29:SkipPhase:-:-"
65,Clean,6,11,20,23,0,5,0,0,10,0,43,"SEED:65|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_004:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_005:-|6:PlayTop:root_014:-|7:PlayBottom:root_006:-|8:SelectTarget:-:A3|9:PlayTop:root_008:-|10:PlayTop:root_019:-|11:PlayBottom:root_003:-|12:Rest:-:A1|13:PlayTop:root_008:-|14:PlayTop:root_014:-|15:PlayBottom:root_002:-|16:SelectTarget:-:A2|17:PlayTop:root_019:-|18:PlayTop:root_004:-|19:PlayBottom:root_007:-|20:PlayTop:root_005:-|21:PlayTop:root_025:-|22:SelectTarget:-:M2|23:PlayBottom:root_009:-|24:SelectTarget:-:A1|25:PlayTop:root_001:-|26:PlayTop:root_003:-|27:SkipPhase:-:-|28:PlayTop:root_006:-|29:SkipPhase:-:-"
66,Weathered,6,20,20,22,4,1,4,0,11,0,44,"SEED:66|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_019:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_014:-|6:PlayTop:root_003:-|7:PlayBottom:root_009:-|8:SelectTarget:-:A2|9:PlayTop:root_008:-|10:PlayTop:root_005:-|11:PlayBottom:root_002:-|12:SelectTarget:-:A2|13:Rest:-:A1|14:PlayTop:root_004:-|15:PlayTop:root_019:-|16:PlayBottom:root_006:-|17:SelectTarget:-:A3|18:PlayTop:root_005:-|19:PlayTop:root_001:-|20:SelectTarget:-:A1|21:PlayBottom:root_007:-|22:PlayTop:root_025:-|23:SelectTarget:-:I1|24:PlayTop:root_014:-|25:PlayBottom:root_003:-|26:PlayTop:root_008:-|27:PlayTop:root_002:-|28:SkipPhase:-:-|29:PlayTop:root_009:-|30:SkipPhase:-:-"
67,Clean,6,13,20,23,0,3,9,0,11,0,45,"SEED:67|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_006:-|3:SelectTarget:-:A1|4:PlayBottom:root_004:-|5:PlayTop:root_008:-|6:PlayTop:root_025:-|7:SelectTarget:-:A2|8:PlayBottom:root_014:-|9:PlayTop:root_019:-|10:PlayTop:root_007:-|11:PlayBottom:root_001:-|12:SelectTarget:-:A2|13:Rest:-:A1|14:PlayTop:root_005:-|15:PlayTop:root_004:-|16:PlayBottom:root_002:-|17:SelectTarget:-:A2|18:PlayTop:root_008:-|19:PlayTop:root_014:-|20:PlayBottom:root_006:-|21:SelectTarget:-:A3|22:PlayTop:root_019:-|23:PlayTop:root_003:-|24:PlayBottom:root_009:-|25:SelectTarget:-:A1|26:PlayTop:root_025:-|27:PlayTop:root_001:-|28:SkipPhase:-:-|29:PlayTop:root_007:-|30:SkipPhase:-:-"
68,Clean,6,20,20,23,0,0,6,0,11,0,40,"SEED:68|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_004:-|3:PlayBottom:root_008:-|4:PlayTop:root_006:-|5:SelectTarget:-:A1|6:PlayTop:root_025:-|7:SelectTarget:-:A1|8:PlayBottom:root_003:-|9:PlayTop:root_019:-|10:PlayTop:root_014:-|11:PlayBottom:root_002:-|12:SelectTarget:-:A2|13:Rest:-:A1|14:PlayTop:root_005:-|15:PlayTop:root_001:-|16:SelectTarget:-:A1|17:PlayBottom:root_006:-|18:SelectTarget:-:A3|19:PlayTop:root_008:-|20:PlayTop:root_004:-|21:PlayBottom:root_014:-|22:PlayTop:root_019:-|23:PlayTop:root_007:-|24:PlayBottom:root_009:-|25:SelectTarget:-:A1|26:PlayTop:root_025:-|27:PlayTop:root_003:-|28:SkipPhase:-:-|29:PlayTop:root_002:-|30:SkipPhase:-:-"
69,Clean,6,4,20,23,0,7,0,0,10,0,45,"SEED:69|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_019:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_005:-|6:PlayTop:root_014:-|7:PlayBottom:root_001:-|8:SelectTarget:-:A1|9:PlayTop:root_008:-|10:PlayTop:root_004:-|11:PlayBottom:root_006:-|12:SelectTarget:-:M2|13:Rest:-:A1|14:PlayTop:root_008:-|15:PlayTop:root_003:-|16:PlayBottom:root_007:-|17:PlayTop:root_025:-|18:SelectTarget:-:A1|19:PlayTop:root_014:-|20:PlayBottom:root_009:-|21:SelectTarget:-:A2|22:PlayTop:root_005:-|23:PlayTop:root_004:-|24:PlayBottom:root_002:-|25:SelectTarget:-:A2|26:PlayTop:root_019:-|27:PlayTop:root_006:-|28:SkipPhase:-:-|29:PlayTop:root_001:-|30:SkipPhase:-:-"
70,Clean,6,20,20,23,0,1,0,0,9,0,53,"SEED:70|0:PlayTop:root_004:-|1:PlayTop:root_019:-|2:PlayBottom:root_005:-|3:SelectTarget:-:A1|4:PlayTop:root_006:-|5:SelectTarget:-:M1|6:PlayTop:root_002:-|7:SelectTarget:-:A1|8:PlayBottom:root_025:-|9:SelectTarget:-:A2|10:PlayTop:root_007:-|11:PlayTop:root_003:-|12:PlayBottom:root_009:-|13:SelectTarget:-:A1|14:Rest:-:A1|15:PlayTop:root_014:-|16:PlayTop:root_019:-|17:PlayBottom:root_008:-|18:PlayTop:root_025:-|19:SelectTarget:-:A3|20:PlayTop:root_005:-|21:PlayBottom:root_004:-|22:PlayTop:root_001:-|23:SelectTarget:-:A1|24:PlayTop:root_007:-|25:PlayBottom:root_002:-|26:SelectTarget:-:A2|27:PlayTop:root_003:-|28:PlayTop:root_006:-|29:SkipPhase:-:-|30:PlayTop:root_009:-|31:SkipPhase:-:-"
